hotel_class,region_id,url,phone,details,address,type,id,name
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119650-Reviews-Francisco_Bay_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1501 Lombard St', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,119650,Francisco Bay Inn
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81007-Reviews-Great_Highway_Motor_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1234 Great Highway', 'postal-code': '94122', 'locality': 'San Francisco'}",hotel,81007,Great Highway Motor Inn
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80756-Reviews-Adante_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '610 Geary Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,80756,Adante Hotel
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d267364-Reviews-Americas_Best_Value_Inn_Golden_Gate-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2322 Lombard Street', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,267364,Americas Best Value Inn Golden Gate
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d1973577-Reviews-Paramount_Rental_Apartment-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '680 Mission Street', 'postal-code': '94105', 'locality': 'San Francisco'}",hotel,1973577,Paramount Rental Apartment
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d217294-Reviews-Hotel_North_Beach-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '935 Kearny Street', 'postal-code': '94133', 'locality': 'San Francisco'}",hotel,217294,Hotel North Beach
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d1800858-Reviews-Post_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '589 Post Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,1800858,Post Hotel
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81976-Reviews-Astoria_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '510 Bush St', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,81976,Astoria Hotel
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d570865-Reviews-Economy_Inn_Presidio-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1 Richardson Avenue', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,570865,Economy Inn Presidio
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d113927-Reviews-Marina_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '3110 Octavia Street', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,113927,Marina Inn
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80821-Reviews-Super_8_San_Francisco_Union_Square_Area-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': ""415 O'Farrell Street"", 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,80821,Super 8 San Francisco/Union Square Area
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d124967-Reviews-The_Dakota_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '606 Post Street', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,124967,The Dakota Hotel
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d510378-Reviews-The_Gaylord-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '620 Jones Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,510378,The Gaylord
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80977-Reviews-Motel_6_San_Francisco_Downtown-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '895 Geary Street', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,80977,Motel 6 San Francisco Downtown
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81782-Reviews-Edwardian_San_Francisco_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1668 Market Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,81782,Edwardian San Francisco Hotel
1.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119590-Reviews-Capri_Motel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2015 Greenwich St', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,119590,Capri Motel
2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81959-Reviews-The_Good_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '112 Seventh Street', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,81959,The Good Hotel
2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119661-Reviews-Inn_on_Broadway-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2201 Van Ness Ave', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,119661,Inn on Broadway
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d288687-Reviews-Americas_Best_Value_Inn_Suites_SOMA-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '10 Hallam Street', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,288687,Americas Best Value Inn & Suites-SOMA
2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d224955-Reviews-Hotel_Metropolis-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '25 Mason St', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,224955,Hotel Metropolis
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d2236788-Reviews-Da_Vinci_Villa-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2550 Van Ness Avenue', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,2236788,da Vinci Villa
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119625-Reviews-BEST_WESTERN_PLUS_Americania-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '121 7th Street', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,119625,BEST WESTERN PLUS Americania
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d291695-Reviews-All_Star_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2791 16th St.', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,291695,All Star Hotel
2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d82114-Reviews-La_Luna_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2599 Lombard St', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,82114,La Luna Inn
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81075-Reviews-Vagabond_Inn_San_Francisco_Civic_Center-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '385 9th Street', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,81075,Vagabond Inn San Francisco (Civic Center)
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80836-Reviews-Hotel_Beresford-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '635 Sutter Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,80836,Hotel Beresford
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d1833071-Reviews-Red_Coach_Motor_Lodge-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '700 Eddy Street', 'postal-code': 'CA 94109', 'locality': 'San Francisco'}",hotel,1833071,Red Coach Motor Lodge
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81004-Reviews-Grant_Plaza_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '465 Grant Avenue', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,81004,Grant Plaza Hotel
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81476-Reviews-Town_House-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1650 Lombard Street', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,81476,Town House
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112325-Reviews-Hotel_Cartwright_Union_Square-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '524 Sutter Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,112325,Hotel Cartwright Union Square
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80879-Reviews-Civic_Center_Motor_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '364 Ninth St', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,80879,Civic Center Motor Inn
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d74059-Reviews-Stanyan_Park_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '750 Stanyan Street', 'postal-code': '94117', 'locality': 'San Francisco'}",hotel,74059,Stanyan Park Hotel
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81035-Reviews-Holiday_Inn_Civic_Center_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '50 8th Street', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,81035,Holiday Inn Civic Center (San Francisco)
2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80920-Reviews-Hotel_Bijou-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '111 Mason Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,80920,Hotel Bijou
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81418-Reviews-Hotel_Frank-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '386 Geary Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,81418,Hotel Frank
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d218776-Reviews-The_Pickwick_Hotel_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '85 5th Street', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,218776,The Pickwick Hotel San Francisco
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d489082-Reviews-University_Club-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '800 Powell St.', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,489082,University Club
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80771-Reviews-The_Herbert_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '161 Powell Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,80771,The Herbert Hotel
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112289-Reviews-Beck_s_Motor_Lodge-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2222 Market Street', 'postal-code': '94114', 'locality': 'San Francisco'}",hotel,112289,Beck's Motor Lodge
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d141997-Reviews-Hotel_Mark_Twain-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '345 Taylor Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,141997,Hotel Mark Twain
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d1134288-Reviews-Encore_Express_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1353 Bush Street', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,1134288,Encore Express Hotel
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80963-Reviews-Days_Inn_San_Francisco_at_the_Beach-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2600 Sloat Boulevard', 'postal-code': '94116', 'locality': 'San Francisco'}",hotel,80963,Days Inn San Francisco at the Beach
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119626-Reviews-Bay_Bridge_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '966 Harrison Street', 'postal-code': '94107', 'locality': 'San Francisco'}",hotel,119626,Bay Bridge Inn
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80753-Reviews-Days_Inn_San_Francisco_Downtown_Civic_Center_Area-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '465 Grove Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,80753,Days Inn San Francisco Downtown/Civic Center Area
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80823-Reviews-Mystic_Hotel_by_Charlie_Palmer-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '417 Stockton Street', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,80823,Mystic Hotel by Charlie Palmer
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81367-Reviews-Seal_Rock_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '545 Point Lobos Avenue', 'postal-code': '94121-1499', 'locality': 'San Francisco'}",hotel,81367,Seal Rock Inn
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d226834-Reviews-The_Grant_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '753 Bush Street', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,226834,The Grant Hotel
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81237-Reviews-Hilton_San_Francisco_Fisherman_s_Wharf-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2620 Jones Street', 'postal-code': '94133', 'locality': 'San Francisco'}",hotel,81237,Hilton San Francisco Fisherman's Wharf
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81177-Reviews-Nob_Hill_Motor_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1630 Pacific Ave', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,81177,Nob Hill Motor Inn
2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119640-Reviews-Lombard_Motor_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1475 Lombard St', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,119640,Lombard Motor Inn
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80786-Reviews-King_George_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '334 Mason St', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,80786,King George Hotel
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81466-Reviews-The_Wharf_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2601 Mason Street', 'postal-code': '94133', 'locality': 'San Francisco'}",hotel,81466,The Wharf Inn
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119593-Reviews-Buena_Vista_Motor_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1599 Lombard St', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,119593,Buena Vista Motor Inn
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80864-Reviews-The_Carriage_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '140 Seventh Street', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,80864,The Carriage Inn
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d243535-Reviews-Hotel_Fusion-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '140 Ellis Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,243535,Hotel Fusion
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d113942-Reviews-Touchstone_Hotel_City_Center-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '480 Geary Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,113942,Touchstone Hotel - City Center
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81042-Reviews-Holiday_Inn_San_Francisco_Fishermans_Wharf-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1300 Columbus Avenue', 'postal-code': '94133', 'locality': 'San Francisco'}",hotel,81042,Holiday Inn San Francisco Fishermans Wharf
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81375-Reviews-Sheraton_Fisherman_s_Wharf_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2500 Mason Street', 'postal-code': '94133', 'locality': 'San Francisco'}",hotel,81375,Sheraton Fisherman's Wharf Hotel
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81531-Reviews-Executive_Hotel_Vintage_Court-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '650 Bush Street', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,81531,Executive Hotel Vintage Court
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d281778-Reviews-Archstone_South_Market-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1 Saint Francis Place', 'postal-code': '94107', 'locality': 'San Francisco'}",hotel,281778,Archstone South Market
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d224951-Reviews-SW_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '615 Broadway', 'postal-code': '94133', 'locality': 'San Francisco'}",hotel,224951,SW Hotel
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112320-Reviews-Andrews_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '624 Post Street', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,112320,Andrews Hotel
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81295-Reviews-Hilton_San_Francisco_Union_Square-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': ""333 O'Farrell St"", 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,81295,Hilton San Francisco Union Square
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81222-Reviews-Radisson_Hotel_Fisherman_s_Wharf-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '250 Beach Street', 'postal-code': '94133', 'locality': 'San Francisco'}",hotel,81222,Radisson Hotel Fisherman's Wharf
2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112311-Reviews-Jackson_Court_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2198 Jackson Street', 'postal-code': '94115', 'locality': 'San Francisco'}",hotel,112311,Jackson Court San Francisco
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d563989-Reviews-Park_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '325 Sutter Street', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,563989,Park Hotel
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81377-Reviews-Sir_Francis_Drake_Hotel_a_Kimpton_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '450 Powell Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,81377,Sir Francis Drake Hotel - a Kimpton Hotel
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d268240-Reviews-Club_Quarters_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '424 Clay Street', 'postal-code': '94111', 'locality': 'San Francisco'}",hotel,268240,Club Quarters San Francisco
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d279426-Reviews-Hotel_Adagio-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '550 Geary Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,279426,Hotel Adagio
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81529-Reviews-Villa_Florence_A_JRK_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '225 Powell Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,81529,"Villa Florence, A JRK Hotel"
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d223955-Reviews-Courtyard_San_Francisco_Downtown-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '299 Second Street', 'postal-code': '94105', 'locality': 'San Francisco'}",hotel,223955,Courtyard San Francisco Downtown
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81141-Reviews-Marriott_San_Francisco_Fisherman_s_Wharf-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1250 Columbus Avenue', 'postal-code': '94133', 'locality': 'San Francisco'}",hotel,81141,Marriott San Francisco Fisherman's Wharf
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81103-Reviews-Hyatt_Regency_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '5 Embarcadero Center', 'postal-code': '94111', 'locality': 'San Francisco'}",hotel,81103,Hyatt Regency San Francisco
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d113923-Reviews-Hotel_Kabuki_a_Joie_de_Vivre_hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1625 Post St', 'postal-code': '94115', 'locality': 'San Francisco'}",hotel,113923,"Hotel Kabuki, a Joie de Vivre hotel"
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d311255-Reviews-Geary_Parkway_Motel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '4750 Geary Blvd', 'postal-code': '94118', 'locality': 'San Francisco'}",hotel,311255,Geary Parkway Motel
2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81803-Reviews-Hotel_Vertigo-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '940 Sutter Street', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,81803,Hotel Vertigo
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112303-Reviews-Hotel_Diva-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '440 Geary Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,112303,Hotel Diva
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80925-Reviews-Hotel_Carlton_a_Joie_de_Vivre_hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1075 Sutter Street', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,80925,"Hotel Carlton, a Joie de Vivre hotel"
2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81169-Reviews-The_Mosser-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '54 Fourth Street', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,81169,The Mosser
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81087-Reviews-Hyatt_at_Fisherman_s_Wharf-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '555 North Point Street', 'postal-code': '94133', 'locality': 'San Francisco'}",hotel,81087,Hyatt at Fisherman's Wharf
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112338-Reviews-Hotel_Boheme-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '444 Columbus Avenue', 'postal-code': '94133', 'locality': 'San Francisco'}",hotel,112338,Hotel Boheme
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81215-Reviews-Prescott_Hotel_a_Kimpton_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '545 Post Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,81215,Prescott Hotel - a Kimpton Hotel
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81315-Reviews-San_Francisco_Marriott_Marquis-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '55 Fourth Street', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,81315,San Francisco Marriott Marquis
2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119623-Reviews-Chelsea_Motor_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2095 Lombard St', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,119623,Chelsea Motor Inn
2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119643-Reviews-Hotel_Del_Sol_a_Joie_de_Vivre_hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '3100 Webster Street', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,119643,"Hotel Del Sol, a Joie de Vivre hotel"
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d119665-Reviews-Baldwin_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '321 Grant Ave', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,119665,Baldwin Hotel
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81249-Reviews-Redwood_Inn-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1530 Lombard Street', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,81249,Redwood Inn
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d217813-Reviews-Holiday_Inn_Express_Hotel_Suites_San_Francisco_Fisherman_s_Wharf-San_Francisco_Californi.html,,,"{'region': 'CA', 'street-address': '550 North Point Street', 'postal-code': '94133', 'locality': 'San Francisco'}",hotel,217813,Holiday Inn Express Hotel & Suites San Francisco Fisherman's Wharf
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80802-Reviews-Serrano_Hotel_a_Kimpton_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '405 Taylor Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,80802,Serrano Hotel - a Kimpton Hotel
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d291227-Reviews-Ocean_Park_Motel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2690 46th Ave', 'postal-code': '94116', 'locality': 'San Francisco'}",hotel,291227,Ocean Park Motel
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112293-Reviews-Cow_Hollow_Motor_Inn_and_Suites-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2190 Lombard Street', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,112293,Cow Hollow Motor Inn and Suites
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80917-Reviews-Hotel_Tomo_a_Joie_de_Vivre_hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1800 Sutter Street', 'postal-code': '94115', 'locality': 'San Francisco'}",hotel,80917,"Hotel Tomo, a Joie de Vivre hotel"
4.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81110-Reviews-Taj_Campton_Place-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '340 Stockton Street', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,81110,Taj Campton Place
2.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81209-Reviews-Phoenix_Hotel_a_Joie_de_Vivre_hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '601 Eddy Street', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,81209,"Phoenix Hotel, a Joie de Vivre hotel"
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80793-Reviews-Hotel_Nikko_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '222 Mason Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,80793,Hotel Nikko San Francisco
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d115623-Reviews-InterContinental_Mark_Hopkins_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1 Nob Hill', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,115623,InterContinental Mark Hopkins San Francisco
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d115617-Reviews-Palace_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2 New Montgomery Street', 'postal-code': '94105', 'locality': 'San Francisco'}",hotel,115617,Palace Hotel
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81082-Reviews-Courtyard_by_Marriott_Fisherman_s_Wharf-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '580 Beach Street', 'postal-code': '94133', 'locality': 'San Francisco'}",hotel,81082,Courtyard by Marriott Fisherman's Wharf
